genome_id,size,assembly_accession,bioproject,biosample,wgs_master,refseq_category,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,excluded_from_refseq,relation_to_type_material,asm_not_live_date,path,genome_file,superkingdom,phylum,class,order,family,genus,species
GCF_014352875.1_ASM1435287v1,983480,GCF_014352875.1,PRJNA224116,SAMN14996743,NA,representative genome,2738844,2738844,Polaribacter pectinis,strain=L12M9,NA,latest,Complete Genome,Major,Full,01-09-20,ASM1435287v1,Kyung Hee University,GCA_014352875.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/352/875/GCF_014352875.1_ASM1435287v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_014352875.1_ASM1435287v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter pectinis
GCF_013342985.1_ASM1334298v1,350144,GCF_013342985.1,PRJNA224116,SAMN14943776,NA,representative genome,2738852,2738852,Candidatus Ruthia endofausta,NA,JDF_Ridge,latest,Complete Genome,Major,Full,15-06-20,ASM1334298v1,University of California Santa Cruz,GCA_013342985.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/342/985/GCF_013342985.1_ASM1334298v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_013342985.1_ASM1334298v1_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,Candidatus Ruthturnera,Candidatus Ruthia endofausta
GCF_013343005.1_ASM1334300v1,1015614,GCF_013343005.1,PRJNA224116,SAMN14943775,NA,representative genome,2738883,2738883,Candidatus Reidiella endopervernicosa,NA,Santa_Monica_outfall,latest,Complete Genome,Major,Full,15-06-20,ASM1334300v1,University of California Santa Cruz,GCA_013343005.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/343/005/GCF_013343005.1_ASM1334300v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_013343005.1_ASM1334300v1_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,Candidatus Reidiella,Candidatus Reidiella endopervernicosa
GCF_013284035.1_ASM1328403v1,1299432,GCF_013284035.1,PRJNA224116,SAMN15014499,NA,na,2739062,2739062,Flavobacterium sp. M31R6,strain=M31R6,NA,latest,Complete Genome,Major,Full,07-06-20,ASM1328403v1,Kyung Hee University,GCA_013284035.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/284/035/GCF_013284035.1_ASM1328403v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_013284035.1_ASM1328403v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. M31R6
GCF_015265455.1_ASM1526545v1,796768,GCF_015265455.1,PRJNA224116,SAMN15043543,NA,representative genome,2740404,2740404,Candidatus Sulfurimonas baltica,strain=GD2,NA,latest,Complete Genome,Major,Full,06-11-20,ASM1526545v1,Leibniz Institute of Baltic Sea Research,GCA_015265455.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/265/455/GCF_015265455.1_ASM1526545v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_015265455.1_ASM1526545v1_genomic.fna.gz,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,Candidatus Sulfurimonas baltica
GCF_015265475.1_ASM1526547v1,724089,GCF_015265475.1,PRJNA224116,SAMN15043542,NA,representative genome,2740405,2740405,Candidatus Sulfurimonas marisnigri,strain=SoZ1,NA,latest,Complete Genome,Major,Full,06-11-20,ASM1526547v1,Leibniz Institute of Baltic Sea Research,GCA_015265475.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/265/475/GCF_015265475.1_ASM1526547v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_015265475.1_ASM1526547v1_genomic.fna.gz,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,Candidatus Sulfurimonas marisnigri
GCF_012044895.1_ASM1204489v1,1150572,GCF_012044895.1,PRJNA224116,SAMN14480933,NA,na,2740807,2740807,Aquisalimonas sp. 2447,strain=2447,NA,latest,Complete Genome,Major,Full,06-04-20,ASM1204489v1,Chinese academy of science,GCA_012044895.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/044/895/GCF_012044895.1_ASM1204489v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_012044895.1_ASM1204489v1_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Aquisalimonas,Aquisalimonas sp. 2447
GCF_013341275.1_ASM1334127v1,935389,GCF_013341275.1,PRJNA224116,SAMN15103857,NA,na,2742204,2742204,Methyloligella sp. GL2,strain=GL2,NA,latest,Complete Genome,Major,Full,14-06-20,ASM1334127v1,Research Center of Biotechnology RAS,GCA_013341275.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/341/275/GCF_013341275.1_ASM1334127v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_013341275.1_ASM1334127v1_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Methyloligella,Methyloligella sp. GL2
GCF_023278045.1_ASM2327804v1,1005886,GCF_023278045.1,PRJNA224116,SAMN15298716,NA,na,2746225,2746225,Flavobacterium sp. K5-23,strain=K5-23,NA,latest,Complete Genome,Major,Full,09-05-22,ASM2327804v1,Wuhan university,GCA_023278045.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/278/045/GCF_023278045.1_ASM2327804v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_023278045.1_ASM2327804v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. K5-23
GCF_018219155.1_ASM1821915v1,1395838,GCF_018219155.1,PRJNA224116,SAMN15297285,NA,na,2746230,2746230,Moritella sp. 24,strain=24,NA,latest,Complete Genome,Major,Full,30-04-21,ASM1821915v1,Wellesley College,GCA_018219155.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/219/155/GCF_018219155.1_ASM1821915v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_018219155.1_ASM1821915v1_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,Moritella sp. 24
GCF_002155725.1_ASM215572v1,2935526,GCF_002155725.1,PRJNA224116,SAMN06346025,MVNV00000000.1,na,2746961,2746961,Streptomyces caniscabiei,strain=NRRL B-2801,NA,latest,Scaffold,Major,Full,22-05-17,ASM215572v1,USDA/ARS/NCAUR,GCA_002155725.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/155/725/GCF_002155725.1_ASM215572v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_002155725.1_ASM215572v1_genomic.fna.gz,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces caniscabiei
GCF_011044155.1_ASM1104415v1,1251155,GCF_011044155.1,PRJNA224116,SAMN14132394,NA,representative genome,2748098,2748098,Pikeienuella piscinae,strain=RR4-56,NA,latest,Complete Genome,Major,Full,01-03-20,ASM1104415v1,Pukyong National University,GCA_011044155.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/044/155/GCF_011044155.1_ASM1104415v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_011044155.1_ASM1104415v1_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Pikeienuella,Pikeienuella piscinae
GCF_013389595.1_ASM1338959v1,1008148,GCF_013389595.1,PRJNA224116,SAMN15364524,NA,na,2748319,2748319,Flavobacterium sp. I3-2,strain=I3-2,NA,latest,Complete Genome,Major,Full,06-07-20,ASM1338959v1,Jeonbuk National University,GCA_013389595.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/389/595/GCF_013389595.1_ASM1338959v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_013389595.1_ASM1338959v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. I3-2
GCF_013373795.3_ASM1337379v3,2647300,GCF_013373795.3,PRJNA224116,SAMN15299083,NA,na,2748629,2748629,Bradyrhizobium quebecense,"strain=66S1MB, /ecotype=symbiovar septentrionalis",NA,latest,Complete Genome,Major,Full,15-12-21,ASM1337379v3,Agriculture and Agri-Food Canada,GCA_013373795.3,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/373/795/GCF_013373795.3_ASM1337379v3,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_013373795.3_ASM1337379v3_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium quebecense
GCF_019278425.1_ASM1927842v1,1190441,GCF_019278425.1,PRJNA224116,SAMN15428595,NA,na,2749995,2749995,Winogradskyella sp. HaHa_3_26,strain=HaHa_3_26,NA,latest,Complete Genome,Major,Full,19-07-21,ASM1927842v1,Max Planck Institute for Marine Microbiology,GCA_019278425.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/278/425/GCF_019278425.1_ASM1927842v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_019278425.1_ASM1927842v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp. HaHa_3_26
GCF_014725735.1_ASM1472573v1,1116546,GCF_014725735.1,PRJNA224116,SAMN15851626,NA,na,2771012,2771012,Wenzhouxiangella sp. AB-CW3,strain=AB-CW3,NA,latest,Complete Genome,Major,Full,24-09-20,ASM1472573v1,University of Calgary,GCA_014725735.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/725/735/GCF_014725735.1_ASM1472573v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_014725735.1_ASM1472573v1_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Wenzhouxiangellaceae,Wenzhouxiangella,Wenzhouxiangella sp. AB-CW3
GCF_019703855.1_ASM1970385v1,1277258,GCF_019703855.1,PRJNA224116,SAMD00248603,NA,representative genome,2772557,2772557,Desulfomarina profundi,strain=KT2,NA,latest,Complete Genome,Major,Full,07-06-21,ASM1970385v1,Kyoto University,GCA_019703855.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/703/855/GCF_019703855.1_ASM1970385v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_019703855.1_ASM1970385v1_genomic.fna.gz,Bacteria,Thermodesulfobacteriota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfomarina,Desulfomarina profundi
GCF_013128195.2_ASM1312819v2,2830683,GCF_013128195.2,PRJNA224116,SAMN14833344,NA,representative genome,2774151,2774151,Frigoriglobus tundricola,strain=PL17,NA,latest,Complete Genome,Major,Full,16-07-20,ASM1312819v2,"Institute of Bioengineering, Research Center of Biotechnology of RAS",GCA_013128195.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/128/195/GCF_013128195.2_ASM1312819v2,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_013128195.2_ASM1312819v2_genomic.fna.gz,Bacteria,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Frigoriglobus,Frigoriglobus tundricola
GCF_018080005.1_ASM1808000v1,871010,GCF_018080005.1,PRJNA224116,SAMN16261896,NA,na,2775246,2775246,Flavobacterium sp. CS20,strain=CS20,NA,latest,Complete Genome,Major,Full,19-04-21,ASM1808000v1,"Institute of Oceanology, Chinese Academy of Sciences",GCA_018080005.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/080/005/GCF_018080005.1_ASM1808000v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_018080005.1_ASM1808000v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. CS20
GCF_016653635.2_ASM1665363v2,2164612,GCF_016653635.2,PRJNA224116,SAMN16268782,NA,na,2775420,2775420,Skermanella sp. TT6,strain=TT6,NA,latest,Complete Genome,Major,Full,01-03-21,ASM1665363v2,Changwon National University,GCA_016653635.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/653/635/GCF_016653635.2_ASM1665363v2,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_016653635.2_ASM1665363v2_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Skermanella,Skermanella sp. TT6
GCF_019904275.1_ASM1990427v1,1347110,GCF_019904275.1,PRJNA224116,SAMN16409657,NA,na,2779359,2779359,Zunongwangia sp. SCSIO 43204,strain=SCSIO 43204,NA,latest,Complete Genome,Major,Full,08-09-21,ASM1990427v1,"South China Sea Institute of Oceanology,Chinese Academy of Sciences",GCA_019904275.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/904/275/GCF_019904275.1_ASM1990427v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_019904275.1_ASM1990427v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Zunongwangia,Zunongwangia sp. SCSIO 43204
GCF_019904255.1_ASM1990425v1,864155,GCF_019904255.1,PRJNA224116,SAMN16409658,NA,na,2779360,2779360,Marixanthomonas sp. SCSIO 43207,strain=SCSIO 43207,NA,latest,Complete Genome,Major,Full,08-09-21,ASM1990425v1,"South China Sea Institute of Oceanology,Chinese Academy of Sciences",GCA_019904255.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/904/255/GCF_019904255.1_ASM1990425v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_019904255.1_ASM1990425v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Marixanthomonas,Marixanthomonas sp. SCSIO 43207
GCF_019904215.1_ASM1990421v1,848360,GCF_019904215.1,PRJNA224116,SAMN16409660,NA,na,2779362,2779362,Mesoflavibacter sp. SCSIO 43206,strain=SCSIO 43206,NA,latest,Complete Genome,Major,Full,08-09-21,ASM1990421v1,"South China Sea Institute of Oceanology,Chinese Academy of Sciences",GCA_019904215.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/904/215/GCF_019904215.1_ASM1990421v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_019904215.1_ASM1990421v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter,Mesoflavibacter sp. SCSIO 43206
GCF_014931715.1_ASM1493171v1,654758,GCF_014931715.1,PRJNA224116,SAMN16427069,NA,representative genome,2779528,2779528,Sulfurovum indicum,strain=ST-419,NA,latest,Complete Genome,Major,Full,26-10-20,ASM1493171v1,"Third Institute of Oceanography, Ministry of Natural Resources",GCA_014931715.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/931/715/GCF_014931715.1_ASM1493171v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_014931715.1_ASM1493171v1_genomic.fna.gz,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Sulfurovum indicum
GCF_015143375.1_ASM1514337v1,848093,GCF_015143375.1,PRJNA224116,SAMN12861828,WXYD00000000.1,na,2781388,2781243,Tenacibaculum finnmarkense genomovar ulcerans,strain=TNO075,NA,latest,Scaffold,Major,Full,30-10-20,ASM1514337v1,Norwegian Veterinary Institute,GCA_015143375.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/143/375/GCF_015143375.1_ASM1514337v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_015143375.1_ASM1514337v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum finnmarkense
GCF_015594925.2_ASM1559492v2,1553782,GCF_015594925.2,PRJNA224116,SAMN16689739,NA,na,2785746,2785746,Vibrio sp. VB16,strain=VB16,NA,latest,Complete Genome,Major,Full,07-12-21,ASM1559492v2,Geneva College,GCA_015594925.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/594/925/GCF_015594925.2_ASM1559492v2,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_015594925.2_ASM1559492v2_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio sp. VB16
GCF_009650215.1_ASM965021v1,1017290,GCF_009650215.1,PRJNA224116,SAMN13189415,NA,representative genome,2789776,2789776,Actinomarinicola tropica,strain=SCSIO 58843,NA,latest,Complete Genome,Major,Full,12-11-19,ASM965021v1,south china sea institute of oceanology,GCA_009650215.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/650/215/GCF_009650215.1_ASM965021v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_009650215.1_ASM965021v1_genomic.fna.gz,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Actinomarinicola,Actinomarinicola tropica
GCF_001753165.1_ASM175316v1,1035356,GCF_001753165.1,PRJNA224116,SAMN05853496,NA,representative genome,2792603,2792603,Acidihalobacter aeolianus,strain=V6,NA,latest,Chromosome,Major,Full,06-10-16,ASM175316v1,Curtin University,GCA_001753165.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/753/165/GCF_001753165.1_ASM175316v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_001753165.1_ASM175316v1_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Acidihalobacter,Acidihalobacter aeolianus
GCF_016132545.1_ASM1613254v1,1214143,GCF_016132545.1,PRJNA224116,SAMN16992955,NA,representative genome,2794344,2794344,Spongiibacter nanhainus,strain=csc3.9,NA,latest,Complete Genome,Major,Full,21-12-20,ASM1613254v1,IOCAS,GCA_016132545.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/132/545/GCF_016132545.1_ASM1613254v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_016132545.1_ASM1613254v1_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Spongiibacter,Spongiibacter nanhainus
GCF_018128925.1_ASM1812892v1,476917,GCF_018128925.1,PRJNA224116,SAMN17036201,NA,na,2795383,2795383,Nitrosopumilus sp. K4,strain=K4,NA,latest,Complete Genome,Major,Full,22-04-21,ASM1812892v1,Korea Institute of Geoscience and Mineral Resources,GCA_018128925.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/128/925/GCF_018128925.1_ASM1812892v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/archaea,GCF_018128925.1_ASM1812892v1_genomic.fna.gz,Archaea,Nitrososphaerota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,Nitrosopumilus sp. K4
GCF_008035925.1_ASM803592v1,2893244,GCF_008035925.1,PRJNA224116,SAMN10952951,NA,representative genome,2795974,2795974,Stieleria maiorica,strain=Mal15,NA,latest,Chromosome,Major,Full,20-08-19,ASM803592v1,Radboud Universiteit Nijmegen,GCA_008035925.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/035/925/GCF_008035925.1_ASM803592v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_008035925.1_ASM803592v1_genomic.fna.gz,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Stieleria,Stieleria maiorica
GCF_016865485.1_ASM1686548v2,1812637,GCF_016865485.1,PRJNA224116,SAMD00271925,NA,na,2802971,2802971,Luteitalea sp. TBR-22,strain=TBR-22,NA,latest,Complete Genome,Major,Full,11-11-21,ASM1686548v2,"Bioproduction Research Institute, Department of Life Science and Biotechnology, National Institute of Advanced Industrial Science and Technology",GCA_016865485.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/865/485/GCF_016865485.1_ASM1686548v2,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_016865485.1_ASM1686548v2_genomic.fna.gz,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea,Luteitalea sp. TBR-22
GCF_019704135.1_ASM1970413v1,1348503,GCF_019704135.1,PRJNA224116,SAMD00272079,NA,representative genome,2802975,2802975,Desulfuromonas versatilis,strain=NIT-T3,NA,latest,Complete Genome,Major,Full,09-07-21,ASM1970413v1,Nagoya Institute of Technology,GCA_019704135.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/704/135/GCF_019704135.1_ASM1970413v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_019704135.1_ASM1970413v1_genomic.fna.gz,Bacteria,Thermodesulfobacteriota,Desulfuromonadia,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,Desulfuromonas versatilis
GCF_016858305.2_ASM1685830v2,1266368,GCF_016858305.2,PRJNA224116,SAMN17672855,NA,na,2806551,2806551,Polaribacter sp. Q13,strain=Q13,NA,latest,Complete Genome,Major,Full,07-06-21,ASM1685830v2,Shandong University,GCA_016858305.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/858/305/GCF_016858305.2_ASM1685830v2,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_016858305.2_ASM1685830v2_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp. Q13
GCF_016864375.1_ASM1686437v1,2929276,GCF_016864375.1,PRJNA224116,SAMN17734271,NA,na,2807101,2807101,Microvirga sp. VF16,strain=VF16,NA,latest,Complete Genome,Major,Full,11-02-21,ASM1686437v1,Universidad Autonoma del Estado de Morelos,GCA_016864375.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/864/375/GCF_016864375.1_ASM1686437v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_016864375.1_ASM1686437v1_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Microvirga,Microvirga sp. VF16
GCF_015169395.1_ASM1516939v1,2099823,GCF_015169395.1,PRJNA224116,SAMN16556687,NA,representative genome,2807512,2807512,Humisphaera borealis,strain=M1803,NA,latest,Complete Genome,Major,Full,02-11-20,ASM1516939v1,"Institute of Bioengineering, Research Center of Biotechnology of RAS",GCA_015169395.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/169/395/GCF_015169395.1_ASM1516939v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_015169395.1_ASM1516939v1_genomic.fna.gz,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Humisphaera,Humisphaera borealis
GCF_017498485.1_ASM1749848v1,1106362,GCF_017498485.1,PRJNA224116,SAMN17673852,NA,representative genome,2808900,2808900,Polaribacter batillariae,strain=G4M1,NA,latest,Complete Genome,Major,Full,21-03-21,ASM1749848v1,Kyung Hee university,GCA_017498485.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/498/485/GCF_017498485.1_ASM1749848v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_017498485.1_ASM1749848v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter batillariae
